learning
1441.237353515625
1439.7957550048827
1441.9358978271484
1454.5330352783203
1428.3649505615235
1452.4528015136718
1449.2240493774414
1414.8668548583985
1456.0195434570312
1455.6477478027343
1384.2501525878906
1384.5335021972655
1411.7920486450196
1393.7631530761719
1385.3842941284179
1398.534902191162
1417.8652954101562
1426.3903930664062
1410.62119140625
1399.3948974609375
1387.1900482177734
1387.2712463378907
1393.0329010009766
1410.5315979003906
1369.1715438842773
1414.4413467407226
1394.8666412353516
1424.0591110229493
1414.0936004638672
1418.8837997436524
1330.2779510498046
1340.3925994873048
1325.6586059570313
1347.4895935058594
1344.6557479858398
1348.2589027404786
1326.7104488372802
1326.3183490753174
1349.706950378418
1339.3151973724366
1430.3345966339111
1428.531805419922
1453.5966003417968
1449.2211975097657
1434.6219535827636
1447.9561363220214
1451.3133026123046
1427.364200592041
1432.4315460205078
1507.4779975891113
1360.3819091796875
1366.4122406005858
1365.539501953125
1364.4644989013673
1383.4144195556642
1372.5652404785155
1375.8942901611329
1437.9289611816407
1364.8444458007812
1369.9345504760743
1364.2579040527344
1323.597752380371
1397.3802474975587
1367.7361572265625
1379.146646118164
1314.6709411621093
1349.9737503051758
1414.50185546875
1466.9614974975586
1415.7762512207032
1415.413101196289
1431.678150177002
1334.7762535095214
1341.3904991149902
1337.7046493530274
1332.3449935913086
1359.6856575012207
1341.8506034851075
1343.9113967895507
1356.2378524780274
1339.7885650634767
1332.088999938965
1335.2086959838866
1388.3039489746093
1385.0576538085938
1393.8435974121094
1388.115252685547
1390.5176544189453
1387.40050201416
1388.751641845703
1394.8137084960938
1388.8824523925782
1442.9902099609376
1381.2777465820313
1332.5834503173828
1377.933544921875
1331.2298614501954
1356.4582489013671
1361.0408447265625
1399.9685607910155
1379.2323608398438
1370.2687561035157
1348.7195556640625
1317.2973464965821
1378.1918548583985
1351.4896087646484
1351.5674438476562
1228.8646995544434
1230.9972999572753
1228.9904945373535
1225.5615921020508
1232.1684020996095
1234.1004005432128
1231.998299407959
1230.9221549987792
1228.9385971069337
1223.3363525390625
1228.5130004882812
1227.1627014160156
1393.8233463287354
1401.4164531707763
1388.9448959350586
1393.225999069214
1403.694348526001
1401.7069519042968
1418.3199501037598
1391.328107070923
1388.6137954711915
1383.1063041687012
1393.3187572479249
1443.0038619995116
1436.3191482543946
1450.5997375488282
1447.059952545166
1436.797802734375
1449.205753326416
1480.8891494750976
1454.854393005371
1444.049951171875
1448.4849952697755
1500.1618530273438
1534.032847595215
1532.6331924438477
1546.803399658203
1529.8251510620116
1545.1127395629883
1565.719596862793
1512.5664947509765
1621.9434997558594
1642.7339965820313
1635.772393798828
1598.7257019042968
1647.9482528686524
1652.2559951782227
1651.7488967895508
1653.762303161621
1585.511700439453
1612.2407058715821
1477.620054626465
1473.7482452392578
1481.386654663086
1478.6205932617188
1474.2777038574218
1486.8913558959962
1489.75015335083
1478.0096588134766
1483.0201568603516
1527.1606491088867
1530.2427505493165
1519.03994140625
1547.325553894043
1564.2675537109376
1562.318147277832
1504.3959518432616
1560.1372955322265
1563.2337478637696
1412.8129486083985
1419.8526580810546
1422.1636962890625
1409.3829528808594
1421.276803588867
1447.8236511230468
1421.1314025878905
1418.8316986083985
1453.9399047851562
1426.925555419922
1392.040560913086
1366.7676483154296
1378.9705017089843
1429.0978546142578
1397.469906616211
1370.841845703125
1386.7754943847656
1439.107858276367
1427.4465057373047
1385.4690856933594
1423.8868499755858
1434.8179443359375
1474.2859992980957
1480.4282493591309
1461.5464996337892
1484.282350921631
1481.787602996826
1469.971053314209
1459.139289855957
1499.775050354004
1911.878350830078
1912.6557006835938
1906.557598876953
1909.9315521240235
1913.4575469970703
1910.4636474609374
1906.557598876953
1906.557598876953
1911.4851989746094
1909.9315490722656
1909.9315490722656
1669.890054321289
1685.01669921875
1671.8458068847656
1669.5285583496093
1695.8395446777345
1758.017495727539
1672.1727020263672
1693.8093994140625
1703.137905883789
1678.246142578125
1678.6965026855469
1825.3969482421876
1823.6815979003907
1819.932650756836
1813.5211990356445
1254.4346969604492
1257.3663009643556
1259.0483505249024
1255.799249267578
1253.6945541381835
1288.1838470458983
1262.004849243164
1256.6420959472657
1274.1993438720704
1260.1410934448243
1254.9805572509765
1278.8217498779297
1258.903746032715
1255.1246520996094
1252.0888061523438
1253.581002807617
1248.3266967773438
1249.8446487426759
1269.676402282715
1244.9983993530273
1251.2607025146485
1243.5878463745116
1245.2358474731445
1244.5678497314452
1260.9030990600586
1246.2774978637694
1247.9323471069335
1247.03289642334
1245.1770477294922
1239.3440979003906
1241.70419921875
1234.9197021484374
1237.3221130371094
1265.4449981689454
1231.9569946289062
1238.0061462402343
1247.5963485717773
1219.7501068115234
1220.7493621826172
1219.5913925170898
1223.6645523071288
1222.3336059570313
1224.0720443725586
1222.6264892578124
1221.0118453979492
1215.900798034668
1272.4449508666992
1275.7167037963868
1271.6997497558593
1293.5164459228515
1290.0400527954102
1278.0277435302735
1285.64775390625
1286.0029464721679
1286.8525535583497
1282.6776473999023
1272.915657043457
1300.057554626465
1278.3331993103027
1306.9523956298829
1308.6379501342774
1290.2733474731444
1255.001501083374
1290.0211490631104
1302.1286453247071
1264.8489547729491
1328.2014457702637
1324.180199432373
1257.5750896453858
1261.2369485855102
1287.7311454772948
1325.44380569458
1326.0378997802734
1343.96470413208
1255.1964031219482
1247.0762986183167
1257.0043933868408
1246.535502243042
1249.2772996902465
1246.5611958503723
1251.527003955841
1247.3907012939453
1250.114799118042
1280.2635597229005
1254.2091499328612
1280.0850036621093
1282.0740936279296
1277.9323959350586
1278.9375549316405
1292.4102966308594
1283.7865577697753
1328.4145553588867
1255.9581489562988
1317.0350952148438
1301.6617050170898
1290.5750549316406
1309.8845037460328
1314.7947540283203
1313.0629013061523
1321.9196434020996
1335.0663497924804
1312.146396255493
1313.0629081726074
1324.8836452484131
1323.142798805237
1328.0865396499635
1336.818857574463
1334.113808441162
1334.113808441162
1356.993994140625
1333.6869064331054
1458.9673614501953
1475.1356506347656
1450.4670936584473
1461.406900024414
1516.9635986328126
1420.2810150146483
1510.9221145629883
1392.109197998047
1414.2750045776368
1449.8271041870116
1450.4679977416993
1422.131739807129
1318.2134002685548
1316.301040649414
1308.5435516357422
1317.5361022949219
1308.0105464935302
1313.099447631836
1307.6681533813476
1440.625852203369
1437.4801551818848
1507.9861068725586
1432.0226043701173
1427.1969360351563
1447.292153930664
1421.2697555541993
1379.7126480102538
1387.3343673706054
1384.1065963745118
1386.6754928588866
1400.0983474731445
1485.3614044189453
1596.4776977539063
1589.5009033203125
1603.4799575805664
1611.7184509277345
1574.78955078125
1590.5843994140625
1601.9725021362306
1610.315296936035
1597.5581008911133
1650.9925994873047
1612.9512969970704
1611.4103988647462
1613.7630004882812
1616.7404083251954
1593.956706237793
1610.9201950073243
1614.1822967529297
1613.3087936401366
1618.6575958251954
1602.5199005126954
1591.6329483032227
1584.562045288086
1604.813543701172
1582.4845031738282
1586.3107452392578
1595.6823501586914
1466.932455444336
1498.5760040283203
1469.0703063964843
1429.2699981689452
1500.1529972076416
1505.977005290985
1510.0247985839844
1446.232000732422
1449.9123031616211
1426.1199981689454
1451.5991592407227
1545.8684982299806
1527.3742965698243
1404.1746520996094
1469.7311965942383
1463.842692565918
1442.4478485107422
1406.2762031555176
1399.8892463684083
1479.979606628418
1485.4591979980469
1470.4712982177734
1436.1881469726563
1665.5489471435546
1638.7158966064453
1693.4039459228516
1655.169107055664
1641.6373046875
1639.276449584961
1700.0759521484374
1717.4707427978515
1727.3935455322267
1655.681655883789
1648.2323486328125
1548.6820983886719
1572.4319534301758
1548.682096862793
1575.9058486938477
1537.179949951172
1535.2605590820312
1550.2607513427733
1530.1896423339845
1545.0935546875
1568.8565460205077
1555.3690002441406
1580.710304260254
1491.9506042480468
1520.0885971069335
1510.61245803833
1544.0098510742187
1570.1345458984374
