id,services_real_0,services_real_0,services_real_0,services_img_0,services_img_0,services_img_0,services_real_1,services_real_1,services_real_1,services_img_1,services_img_1,services_img_1
56.0,0.19443871438575677,0.02239382147357198,-0.4880650827575683,0.8012156345291179,-0.29043373149200147,0.6430872598419327,0.2735242066141356,-0.7000860300936558,0.002374803279208172,0.7836380550541268,0.15194552084462154,-0.3558965169673121
57.0,0.17359860793999674,0.12475615468385079,0.3219764131288633,0.7740251015713281,-0.419692250144897,0.5734764584924359,0.09004105802651974,-0.18638167655642285,0.1064981163014611,0.7795423946879917,-0.24672659927105975,-0.04418833950800374
58.0,0.934012105239437,-0.02975053675192696,-0.2415619666780059,0.3528516496314961,-0.5722468134159593,-0.3802761035105918,0.8643745957558127,0.009900466844825746,-0.1650554142835153,0.3956706620757857,-0.2718793051214565,-0.4376144710275228
59.0,-0.12288173522106163,-0.5693221794692821,-0.6720817151482468,0.9812134088823347,0.713207834158039,0.2792624621613866,-0.14752244500966424,0.20752051509489486,-0.30838646586172136,0.9632997300346552,-0.0031662310287690395,-0.03608052840374815
60.0,0.05675637590058549,0.4190964424177974,-0.6539911505824686,0.993270640367231,0.039273533549585515,-0.23543290586434282,-0.023476648776472556,-0.384073388605873,-0.07766370126419891,0.9786803710170363,0.044158828395509525,0.5815055474224013
61.0,-0.20658577324527408,0.5076065663270081,-0.4671399385435115,0.9616492884489277,0.29677642550302813,-0.44286691953288115,-0.28257860908889837,-0.42676441642295987,-0.08804145908653321,0.919555451496792,0.11235249634741512,-0.08504857022509872
62.0,-0.2927379376843041,-0.30414146346012083,0.19597169154081595,0.9349792612878071,-0.3455486521389208,0.5700582401859795,-0.34199465062165024,-0.44642830042322884,-0.6100976309975514,0.9069191951284139,0.5453942577163713,0.36506735587302175
63.0,-0.07914712648313599,-0.3518248714815363,0.403611737112027,0.9650024135502419,-0.2776073096830679,0.6238503522640528,-0.07107091850395886,0.32411972209953455,-0.30173989791364264,0.9587214110385935,-0.2550822356423575,-0.2748900735210954
64.0,0.13159891537477994,-0.2310731148668006,0.03547887424362303,0.9898252906185326,-0.30312403928844256,0.8414038278417645,0.08914818448929111,0.37347199748069443,-0.6434223342702791,0.9881546662980201,-0.01910125086956036,-0.40461570513479894
65.0,-0.20550567579251633,-0.34728682179928144,0.132800944162061,0.9741913524802748,0.17896651640938444,-0.7177674179732292,-0.174157590105954,0.6416070096509161,-0.4294103890126789,0.978674086345837,0.13104342582386702,-0.5660939780357381
66.0,-0.5193484162531171,-0.36368424800031607,0.27515639372658607,0.8032615931277667,-0.5551168615251781,0.18335924513654636,-0.4350026494173573,0.7383581142772713,-0.41367005871668505,0.8615091150116483,-0.07682203906449957,-0.36294800290318463
67.0,-0.5438122519344042,-0.4957012671531873,-0.4074086701488011,0.8091567913628825,0.8417501471334417,0.7590579184289339,-0.5136574789494648,-0.07760451221512057,0.10389733377525362,0.815739059773572,-0.177139041988369,0.6583868233366056
68.0,-0.8444245917805886,-0.07782047233956943,-0.5405147037214817,0.5000600059525405,0.33089065259777345,0.5188184419189112,-0.774844181353888,0.09232681282416416,0.1972618379841209,0.6018078674536835,-0.39704966617053067,0.7792562949756916
69.0,-0.6005904112654983,0.2221408368335163,-0.09022212968601115,0.7778413013991342,-0.12123118207322775,0.5904544052279679,-0.6319326080989898,-0.21312129873553418,-0.1488679089971241,0.750749286489315,0.3738470167663463,0.7552831445537664
70.0,0.03112746092557976,-0.7169667526554647,0.2451246621201716,0.9611335544666673,-0.09767221054745151,-0.30394251272442463,-0.15585235436368725,0.34015746525709495,-0.16863641604040153,0.8961825739764213,-0.3936201876776074,0.4442083785894412
71.0,-0.4541898497688175,-0.26831447952375675,-0.3302651406049112,0.825911142859582,-0.24329541239247288,-0.24035242603846202,-0.410287651689559,0.31471976956548864,-0.326570128494827,0.8377603874944591,-0.4064636284264201,0.5847859422724799
72.0,-0.9752812163233647,-0.3920022887958697,0.22045034389086887,-0.2190384427087178,-0.6845048487426867,-0.30566205946950015,-0.9633358136722854,-0.17584193901777362,-0.2715012155748423,-0.2576190256735033,-0.02283076609299442,0.2537124632328621
73.0,-0.9495506530353517,-0.15435199546293346,-0.5019674125985679,-0.292177001104122,-0.3606175554766315,0.12964368290155423,-0.9329215538922598,-0.18315015463193113,0.37989009001237184,-0.3229110544041533,-0.7581315284859316,-0.25348547126246873
74.0,-0.9609353929587889,-0.08527513734029898,-0.13111199691023587,-0.2679772509109047,-0.01978980783616497,0.22033293628305564,-0.9355232890913893,0.002551169649068666,0.362410480210219,-0.3145711323529447,-0.601160118811465,-0.24411871243348454
75.0,-0.972465687288395,-0.1340512927794741,-0.16205381457429335,-0.23135203286875122,-0.11634644570954131,0.30424154548888227,-0.9608670643607065,-0.4869380448903485,-0.007455602010053242,-0.26228722307826774,-0.4490849306693008,-0.09074865507495389
76.0,-0.8900420346643837,0.007978891180055209,0.6906038591003398,-0.43099092174472164,-0.9267412157622475,-0.3481522866316359,-0.8614737752003496,0.006034064123333703,-0.517021504789307,-0.46494243445696737,-0.1306315412543229,0.1822259024877818
77.0,-0.9424632931026994,-0.30193336556905676,0.12122049334188423,-0.3048516500727666,-0.5843213387876379,-0.041921786719512966,-0.9162416661402368,-0.11953410626186597,-0.41602383215252425,-0.34934699711655015,-0.08503634746014456,0.17266388161116836
78.0,-0.9238996714785915,-0.046643855342853396,0.4872856637163944,-0.3367632030904072,-0.8369587106511541,-0.318205752229226,-0.9053418768617729,-0.09214231510461017,-0.07149292140816613,-0.3707368847457577,-0.36655829373809357,0.18375911311951465
79.0,-0.8949058796880182,0.1720649171288675,0.5470439337441448,-0.4053923832856245,-0.23363584444533297,-0.3600941054176207,-0.8353556911720846,-0.10560213715464178,0.05352342576280948,-0.4818243657628071,0.24151857221639753,0.07468830222624123
