id,learning_real_0,learning_real_0,learning_real_0,learning_img_0,learning_img_0,learning_img_0,learning_real_1,learning_real_1,learning_real_1,learning_img_1,learning_img_1,learning_img_1
14.0,-0.17330028576313006,-0.29929174381697876,0.58924357890476,0.9478833765306106,-0.9326290025510717,0.5639031875731396,-0.16183895115486432,0.560389508853146,0.1668554164741467,0.9573708894704918,0.07438342478367257,-0.08031576477699637
15.0,-0.25793929696877105,-0.045464863370401155,-0.4638685989460225,0.9284155418540357,-0.05783559247751893,0.5160880042308903,-0.29220897694783815,0.18622643393962743,-0.20479320320352032,0.898790294602418,-0.20950014781491635,-0.07152330044687104
16.0,-0.3104639254459675,-0.42352803703694464,0.9285003964321616,0.9505851624113858,-0.9058829956697677,0.3713314070009681,-0.2857597627576287,0.08766946484482716,0.8553705238513305,0.9271175770336512,0.29089022226261974,0.07384389687214617
17.0,-0.6271610207824881,-0.2994812850278916,0.18355116804512606,0.7359114208342534,-0.6941301401962158,-0.17772968495181196,-0.6101495539221564,0.026086792316245284,0.5837398959144913,0.6686139433404336,0.41498518050540517,0.35177132822740165
18.0,-0.038933750595439784,0.5731675421960682,0.9519911791105975,0.9992417940941882,0.8194382030226064,0.3061254561378622,-0.09710422610130168,0.04066842185804451,0.6989186123895915,0.988973237737851,0.3054627097024314,0.251869761621216
19.0,-0.16328927601399335,0.5865363017456129,0.4681934179462842,0.9796130962089904,0.10979661695618101,0.19640919513889146,-0.20400268156574342,-0.11873647757814708,0.18125419074777835,0.966888901692165,0.5418657954348304,0.2019343731651524
20.0,-0.19120831801195887,-0.1781883588268522,-0.14803473564694267,0.9663927897472766,0.6790378848572705,-0.07797805814104108,-0.2341670114193597,0.14264579840699326,-0.3991777881925964,0.9418266531911663,0.2150541306803822,0.2849203750291879
21.0,-0.12255157633202297,-0.015005159193991369,-0.2441505495625549,0.9676004203330416,0.3735650600122704,-0.2891454245575189,-0.143485105702446,-0.33129767184953185,-0.18718140044218562,0.9680998094988642,0.2557540184764306,0.05927288778719456
22.0,-0.23126876543636687,0.07474565733444388,-0.5461349083102263,0.947872439169673,0.44263996144974826,0.42592607401367594,-0.25070273372337226,-0.48119539579639314,-0.19349153401722546,0.9426117851046778,0.07563185097621578,-0.13822327003140858
23.0,-0.34868069248968925,0.36819689708052733,-0.4072479067050082,0.9100071000707842,-0.17104262942087206,0.7179804756314068,-0.40526483120927254,-0.026580053762019364,0.382414510204258,0.8899178412972628,0.3804323213513173,0.03660460107273834
24.0,0.0392389949579112,-0.1604573074028186,-0.18618374063111157,0.9963293506156947,-0.14762226357124542,0.2976483087805012,-0.032111440549664,-0.12326294853707895,-0.040382466531828906,0.979163367782564,0.5188187048282398,-0.1727715917479296
25.0,-0.27848599405329033,-0.6552473493189247,-0.22732572504850265,0.9415772881336215,0.2358464341432667,-0.04185158727787641,-0.30753876073726005,0.35490053337067146,-0.3674709233829468,0.918652846902458,0.31849761872438914,-0.2919213903338711
26.0,-0.1570317528320337,-0.7421139978612048,0.16246617357898002,0.9767803436657025,-0.3224259053467156,-0.2735826072641784,-0.14804273828633444,0.5062974291234623,-0.4586087113321201,0.977852948256934,0.11634473469504192,0.018273000814868573
27.0,-0.4038681303261243,-0.5232838307011225,-0.5949060399837138,0.8846622219010545,-0.12971642658190757,-0.0631091446890063,-0.44306679306429725,0.09423887758466426,-0.17274769339700033,0.8659485633545687,0.30992565013028894,0.5284516867501039
28.0,-0.5370160765869291,-0.02297790644575337,0.9287330676766872,0.8317646452311442,-0.36042467533563516,-0.07457910337241835,-0.45127902262838976,0.4086732920003562,-0.4785096219816011,0.8796539442720843,-0.23035303030863932,0.25766232423932556
29.0,-0.4875700990289298,0.12142610398654746,0.3665451985830294,0.8715960889133679,0.8226837545323166,0.2623709647316744,-0.4211633384535652,-0.03387426553292175,-0.2757787625306116,0.884630999583738,-0.39506051668591396,0.4102449870657854
30.0,0.2036249943967916,0.057911209040346856,0.46088790279760383,0.9724182056129673,0.6840266280329701,0.25819654090200944,0.21917389323238695,0.08074101181445836,0.22884017492309794,0.9653788593920372,0.014367610231145737,-0.01495438089355948
31.0,0.26412141991425186,0.8188618961146201,0.14897398392373612,0.9614229129476647,0.1007208830931178,-0.2940449558189112,0.22652212669028188,-0.3700917377777497,0.2625406382016952,0.9690872883590476,0.4608706480273853,-0.23015345107614807
32.0,0.27277582414039775,0.033162448861897675,0.4055613682678958,0.9601760044457196,-0.28227757900267936,0.45215287890470274,0.1753781843186854,0.28289517708771916,0.2193963950569034,0.9770123997843796,0.3665894624011043,0.386689764636285
33.0,0.08158250363478384,-0.4394643499291908,0.027071874621942882,0.9765588094144646,0.3741052175915605,-0.41631146261395335,-0.013645978018906713,0.09736070886785542,0.13518342576479728,0.977462156915624,0.6412734206187316,0.34328741268069873
34.0,0.18539001299914032,-0.17171782164978994,0.20039990314936376,0.9779842654899495,0.6146190861020207,0.04333085427653094,0.15827958274532167,0.4388078910321367,0.13454880128104155,0.9773415761093285,-0.02778527702145256,-0.3087854529405712
35.0,0.29055137267491377,-0.9964686007238059,0.12633410865811812,0.9568593939742261,0.0839662299471652,-0.9919877484069846,0.26412141991425186,0.8188618961146201,0.14897398392373612,0.9614229129476647,0.1007208830931178,-0.2940449558189112
36.0,0.1796062883517186,0.3465227860805016,-0.15953073885706887,0.9776671731845238,0.3059335980143045,0.5877513317128842,0.22628548412815025,-0.18302678720399376,0.7212155571219284,0.9701915405654226,-0.25123444069120543,0.17982788601314934
37.0,0.14290327020754606,0.4442515361423091,0.3568320212301752,0.9809518205556478,0.10980816115603838,0.31412142129396137,0.17901061448616867,0.1008264687482186,0.07859901477972879,0.9763022708566138,-0.2683302348609512,0.4739469216238864
38.0,-0.06988041496073363,0.46812227256710587,0.020399027521643798,0.9944379964487544,0.46471420058331436,0.3978390170884569,-0.06077631185360015,-0.315651409887135,-0.0485370112873285,0.974110914633161,-0.09773249917738858,-0.5326944160172185
39.0,-0.1746825134927781,-0.23395135500388647,-0.07573665302485577,0.9655302686851504,0.7750794332399102,0.3738266800516299,-0.11825833279736207,-0.3812363182876594,-0.09526032100253333,0.963579146495582,0.41312205107016575,-0.14831403703680682
40.0,-0.3728904247721393,-0.6406641180734285,-0.17815399096185977,0.9192549359216523,0.4461959103380662,-0.037956292099484645,-0.3906853421605362,0.32833726330216584,0.030639848364819717,0.8751743649479217,-0.06988923911280337,-0.11653310718206156
41.0,-0.28217145040249275,-0.0030074011099338605,0.0804022306756767,0.957528228946767,-0.14047206823179628,-0.22711701203557383,-0.2874628990603255,-0.6750514577168194,0.20501995053439379,0.9429200269112707,-0.0432133124791555,-0.198154132127507
42.0,-0.3538478907152978,0.7929765998813174,-0.051401453342401704,0.9301503198936121,-0.1365386163388276,-0.30636017621602124,-0.3685116561695241,-0.31370170946526277,-0.41228830839650954,0.919186756950962,0.3588965978358513,-0.11799281558836401
43.0,-0.5360366853638182,0.19504259113511407,0.06291876776118416,0.7378445460033862,0.06734296723221375,0.1838778667054104,-0.4497257236114952,-0.2713542792339048,-0.09735977475550779,0.8771224135860392,0.5178841622022841,0.3383457855404483
44.0,-0.27456523224584173,-0.7374828072067929,0.6617128367658458,0.960270271666933,-0.5674620195735761,-0.3859521700815285,-0.34273438570622333,-0.4614437614303897,-0.16788393409914726,0.9006179718640624,0.14251459478095269,0.0014010500347928778
45.0,-0.21493304016299547,-0.647007447870237,0.13150100579919535,0.9492348731452273,-0.008373828201956687,-0.17055393420150788,-0.26054049657670614,0.1529252043151278,0.20988338640775833,0.931961451571384,-0.15910741548905216,0.013455678999623938
46.0,-0.36506836012140204,0.03997133411217449,-0.08604692221874008,0.9112885341899407,0.5497641862002901,-0.20076962137206844,-0.3930017107730985,0.18912497846141868,-0.11945466012065505,0.8747903792682672,-0.1591337036960368,-0.12957717598239657
47.0,-0.36757618361503086,-0.34041234443453444,-0.9726640120089289,0.9270168007412928,0.08072969696919771,-0.115252533293539,-0.3744172780202398,0.41735126582414384,-0.15232632847999508,0.916535421715243,0.003982028624359556,-0.20530693058058955
48.0,-0.5012823880071545,-0.10130870668156802,-0.45744660393855374,0.832128861907807,0.11005844611546461,0.113848752220786,-0.5480256033109099,0.21798058262972536,-0.22957350297877013,0.701469574606624,0.06693585500817067,-0.015816691730941752
49.0,-0.4750043580551919,-0.07209001294671795,0.3435212706338901,0.8799834429286582,0.9973981301533215,0.9391448965000436,-0.5360366853638182,0.19504259113511407,0.06291876776118416,0.7378445460033862,0.06734296723221375,0.1838778667054104
50.0,0.46393277297202096,-0.021394109672139894,-0.03412698774559628,0.8858345940943415,-0.5595494986917301,-0.19927078901208733,0.35807383480379285,0.00736688482181209,0.06473685850794209,0.9059874267391299,-0.10941798426556834,0.6789377138453103
51.0,0.4022745084496672,-0.018386754809961145,-0.1384926745948442,0.9106882318335997,0.2474318268297963,0.6822404468279653,0.35982939130733194,0.2893896568841922,0.037370609334933066,0.9196226441238462,-0.32258594832273113,-0.4066020663743213
52.0,0.425895849220478,0.2707814480537455,-0.14385411338169812,0.9023159208873528,-0.35324068156168764,0.6667318903970693,0.2879501203846472,0.3899410728041364,-0.1720640397104964,0.8897906260770929,-0.5116245684530434,-0.07981909539247875
53.0,0.2460511467412333,-0.2302940387783481,0.4765573635003686,0.9049581274964377,-0.2224450980648137,0.6878408043108968,0.22083896386810004,-0.15924204081533844,0.3549608881307046,0.8895026569508342,-0.13558455073095693,-0.4375456375610257
54.0,0.2377733192723306,0.27619063069957495,0.18099418741045623,0.9553309669820129,-0.047270170066453274,-0.820365579212661,0.1786339271697022,-0.29191448518094426,-0.0527542871207648,0.9500339809214363,0.34412292089455754,0.2176765935490562
55.0,0.37778208167764427,0.6133724496251416,-0.034755371660060735,0.9177023712951844,-0.3609381762100101,-0.20016983089821572,0.30434962390307607,-0.059888805848075564,-0.07204112999502388,0.9215386032479793,0.07206221151342382,0.39467779700790645
56.0,0.02213550650427651,0.5778448784594076,-0.44730975972583226,0.8658349128417528,-0.6143860304573898,0.1599833337328668,0.09493955644532856,0.52781697417668,-0.33422082442331036,0.8701538729088049,-0.39212328296041854,0.2861922670567465
57.0,-0.1716313583942436,-0.4737330438705218,0.7244762921848268,0.860228080441289,0.04510491646988761,-0.3448886710313034,-0.24232938475275553,-0.09652912126758956,0.29730844477357204,0.8297839806068528,-0.11924555733490992,0.4781325877821548
58.0,0.37021547702652285,0.017401031096646424,0.37453335995288317,0.9224452963168722,0.10769093002897173,-0.7684774526396865,0.3025032184579347,-0.14716149505394271,0.31084843850931665,0.9203460953009728,-0.17974350637214365,0.0159585654867892
59.0,0.31756892276160803,-0.6324579074520649,-0.01604470600286133,0.9281783229800447,0.11575296886149047,0.1532790892737677,0.21871750375053003,0.02874317940798979,-0.11789596466642419,0.9381866418772756,0.14556440481010743,0.3145414017788543
60.0,0.3535394355677268,-0.09351204049157105,-0.3960749325665434,0.9349923544193401,0.1490601448712085,0.16036868291098172,0.31673087867886024,-0.10004303880882498,-0.30059177896371,0.9385446275811261,-0.17279957164058718,-0.3482580648031031
61.0,0.35120850347736726,-0.20358714216591495,-0.3559623954318285,0.9263702835652768,0.12092006852149284,0.31636535154449336,0.27866819222642414,-0.1483106122260393,0.14280801865337586,0.9227991300735684,0.021954259088442667,0.2823788483628855
62.0,-0.048595427793503954,0.3833287208814554,0.3983494339990993,0.9531972876472103,0.166713001037621,0.466890170881088,-0.0417812128713249,-0.31531510329360984,-0.02210469728886026,0.9422711541255683,0.09320976771076843,0.0851794612566216
63.0,0.2929502850746821,0.07841120408976082,-0.43609326585864916,0.94972900160601,-0.38305082802067725,-0.37346108563490055,0.28144329084650765,-0.3841291360925927,-0.3178500895802,0.9498605217803352,0.009473678388631737,-0.030085154370995355
64.0,0.3396734282002907,0.2539175869358291,-0.44963736502961943,0.9377265581573236,-0.2511008557625748,-0.8245921980481766,0.27944193916639615,0.032514302740061146,-0.2644538270390213,0.9506489044109113,-0.25753897840259804,0.2539412516956073
65.0,0.45020288970099254,-0.009557581982776536,0.2458098499474794,0.8886137908104853,0.16165911805810484,0.3141422055307153,0.44987156354662894,-0.05306067404296361,-0.357409132161039,0.8861550052142726,-0.2647974036458175,0.41084403379334244
66.0,0.0682327642166719,0.19708365275672346,0.19865891201550956,0.9516052764301753,-0.21154930965426733,0.3797152502841735,0.13940692666458326,-0.4355916050525251,-0.38850168402042373,0.9571433109679695,0.0003478837409196661,-0.06253342001298212
67.0,-0.2279795212125873,0.3335200454414723,-0.18177039166291484,0.949400266251433,0.17225016247277153,0.272813228697605,-0.23740197838879523,0.18256521313943708,0.18280368746868572,0.9363198265510959,0.16228886038636692,0.020212948281858295
68.0,-0.6916372839130291,-0.49439231590179644,-0.48075534610300164,0.6751372731118862,-0.4426357548392808,-0.2792800517477254,-0.5626907609569735,-0.4229003012970628,-0.267329931346901,0.791848161271332,0.5128727662527137,0.24421361684587492
69.0,-0.2985421472514797,0.12439558442468143,0.236108550625698,0.9444736578161371,-0.22961060607881031,-0.20548170466344462,-0.29342064691570113,0.22762036661249324,0.018785250337852444,0.9394595680213533,0.08674002396905181,0.08793044149397683
70.0,-0.31127702047678407,0.36269231853798845,-0.7000911134761678,0.9400740821137163,0.055224022119104654,-0.1741938949781103,-0.37559928953031874,-0.16239530482883452,-0.6313264049645018,0.8958537348343785,0.0443175168690478,0.17156140771937908
71.0,-0.4581269228686375,0.09638487905312582,0.29451358137858424,0.8793818631384009,0.09326068009280161,-0.13536672054763713,-0.42771394675623725,-0.5183988920562437,-0.1401716003054568,0.8945620754543235,-0.08412584981962332,-0.2143693065430379
72.0,0.4587855584376438,0.29708567797741725,-0.05034744028886609,0.8876219940853958,-0.4986382020646336,0.15438358812887507,0.4312416637318355,-0.1648230496408319,0.24706664057090377,0.8934064962827662,0.30221902973506487,0.08207249501872055
73.0,0.3557039740323209,-0.059835885316183585,0.18913148304950883,0.9266097806480902,-0.026963360766709077,-0.08706920464653392,0.33194645072894,0.5716332205028942,0.14980751903866943,0.9273864715677216,-0.18966451417928915,-0.04033015207445937
74.0,0.3854450613503137,-0.35238222740433867,0.31846720839734693,0.9171800719327913,0.1233201783638759,0.3981164072653045,0.3682916752234551,0.0875370285550222,-0.0416168625855682,0.9059257396297049,-0.5436362489539658,0.19052960241640798
75.0,0.4605169836083434,-0.16842699745867354,0.4277791063246187,0.8863074437208461,0.42765873439142177,-0.2542442021604161,0.4492991578753539,0.3765939104026439,-0.13315300166988092,0.8879146989341935,-0.5101101063089246,0.12806945871792022
76.0,0.21154109233126905,0.8285506097426323,0.5938924329666605,0.966237191381887,0.3665311061550045,-0.2763910777589348,0.16063067044854495,0.09498594235305576,0.03268843136679238,0.9643232380295799,-0.024784087743856962,-0.24279651559765802
77.0,0.3589304990989016,0.7640969908314907,-0.06130923282150624,0.9214413392737457,-0.18684942535883242,-0.3178267158655514,0.3063324990254055,-0.14640364700662037,0.13873567546467167,0.9291261464786402,0.23025568737867205,-0.2467547000875841
78.0,0.2985286530479457,0.39679960346003645,0.11699431629838958,0.9342453615298584,-0.439701535448695,0.27851359719777363,0.25779580541063607,0.0001543385333496461,0.3068158032869415,0.9390426960020251,0.02970894865795134,0.10191259670009016
79.0,0.19206983916294568,-0.0179371222479221,-0.04077534834313501,0.9561049112887459,-0.8703361540108565,0.4423217844000083,0.07998687895988107,-0.029064935319328744,0.4651890646617388,0.948382646074858,0.010044513276192053,0.10040692478272492
80.0,0.523782650245285,-0.3258000449694428,-0.1923389780086613,0.8457306916148193,-0.36586910429167807,-0.11310056006102506,0.49059241858367586,-0.09838210247319984,-0.020962189068767928,0.8477795203430254,0.4954731125825831,0.19108379696047348
81.0,0.47654589867187724,0.20678339805555762,-0.6836296739208779,0.8788679374661248,-0.9385714782095,0.49194798422299024,0.4539012554488488,0.1328159877635614,0.49049017012254925,0.8897264851615575,0.19656793943559914,-0.36800288427954736
82.0,0.5029346752929931,0.23840957474611002,0.26267434035172654,0.8637275249115081,-0.4163813196027325,0.183772978385367,0.4998010064166269,-0.027797641711438573,0.19062088851724626,0.8608418010516043,0.4152527257399572,-0.10778908147117347
83.0,0.10576366176463697,0.01005911479469404,0.06311790959271685,0.993274511397409,-0.7791543818890416,0.31602189775057654,0.0634377356853211,0.034204074868752155,-0.052368215243801024,0.9825793855407983,-0.535016489286853,-0.13609052915073722
84.0,0.13502908418622594,-0.2689057339888212,0.005735874134401547,0.9900064670936015,-0.4644429488673165,-0.04179297510206846,0.07123340483354682,-0.04851597657404045,-0.07372172690954179,0.9713329354592856,-0.3865180190741862,0.10770872526619184
85.0,-0.08541172713038708,0.06443250948889148,-0.14751384897300673,0.9522944921428604,-0.3265543639176579,-0.5757068830913168,-0.10221800868720922,0.1110496587656011,0.008594029249129262,0.9302225053175383,-0.5702363912609347,-0.028855670942068257
86.0,0.1155133330256872,-0.12651288105870645,0.1726971953864252,0.9930408595035664,-0.8307154948950752,0.4142084327638735,0.10091486751671062,0.09777001420435481,-0.0826246122550057,0.9939964783704797,-0.5050048013584588,0.3117413964612378
87.0,-0.1038271112682233,-0.23570351967261552,-0.13765243965230328,0.9340695178023608,-0.280247560129157,-0.3715362394465512,-0.15667808530086863,0.1810701561620943,-0.1402475011719741,0.9035703875762906,-0.4825183586246212,-0.2786520582882892
88.0,0.1853925139742611,0.057403553665955426,0.12242719066790708,0.9641558010390459,-0.14340247071162748,0.25306568552907815,0.11247557028412944,-0.05578989792244951,-0.06071520125491567,0.9542449551135078,0.12168642672437766,-0.12671569220017334
89.0,0.09760455486351248,-0.025823055084195745,-0.3427795682464878,0.9938319115983271,-0.3432676635669187,0.23328355723166386,0.10575062230088228,-0.31262950488848457,0.1398027029986676,0.9924260189039193,-0.5611073745452538,6.608100013421117e-05
90.0,-0.12667173300587675,0.3581226639617573,-0.2596779122579485,0.9356236084710049,-0.6198341574843835,-0.4606357773332048,-0.20537204367486092,-0.13087040487904317,-0.18799949942842684,0.9129597766036677,-0.12877995761813718,-0.4526990757988763
91.0,0.05425410374371889,0.1125177760316109,-0.1348329976989538,0.9979134663639904,-0.14119584413203495,0.38050831927982565,-0.02718277351126617,0.3582975373061282,-0.3206675831442248,0.8237979191005417,-0.1795851779497341,-0.44732696041777575
92.0,-0.44221806725131596,-0.03650091972565778,0.3657691173607025,0.7940784350377488,-0.7407611815382791,-0.3513171234654704,-0.43925451054745956,-0.22859498446779336,-0.09013772839794182,0.7750002826776895,-0.10476887662811758,-0.3471568325299944
93.0,0.09937638592198246,0.30907398290256616,0.03178782188875387,0.9948830121157033,-0.3925923586194162,0.38591873440147295,0.10854897489603066,0.19966351394399423,-0.38033385931954733,0.9932433112734307,-0.4635111211348603,-0.15633050437455065
94.0,0.27180288705372124,0.45171785410161985,-0.34259792008913104,0.9445614814861862,-0.023625473760609444,-0.11090487327341031,0.30945995459527215,0.10855549178819521,-0.13720757275832807,0.9204429359807702,-0.44183361703766366,-0.16992594758793145
95.0,0.06815737961369953,-0.3984459953488294,0.25312381720992094,0.9581882678689189,-0.4352146489113805,-0.4836961877653696,-0.028978405936600393,0.010841725707275873,-0.44564446047026884,0.9618598498168112,0.155380350502766,0.23570852613719334
96.0,0.4699344959398167,0.596371039455791,-0.7406818119638527,0.8740901361568152,-0.7444867143009183,-0.22109877735586284,0.42965827494949804,0.5593032814619534,-0.33185624614398895,0.8813357867549609,-0.23556838050872825,-0.20130315115474562
97.0,0.28022160877145064,0.3298286638944056,0.10706146816219042,0.9451166664671973,-0.17668973194056783,0.3159187901064692,0.21954680768988666,0.23064981727995776,0.0972309838244082,0.9581334751638864,-0.0776946521023729,0.06507226055609418
98.0,0.41952633405612166,-0.09353174084858629,-0.16833376444157092,0.9043766734301497,-0.41094337299778816,-0.2908276153369626,0.21706481660390584,0.28587177384280305,-0.5766602133503169,0.924160548536558,-0.20864607022119355,-0.08056261020461038
99.0,-0.30806015265009495,0.2565607073788168,-0.23709601147064652,0.9228960297876272,0.3323184746554393,0.3057497108999973,-0.14600612300203605,-0.7968107377594745,-0.19654753293377952,0.9643582855555376,-0.0854515422024945,-0.7658205147187314
100.0,-0.06309600849321126,0.020302632965288142,-0.5308150231262756,0.9966838839477051,-0.32603090489222036,0.7246090266423784,-0.09663862194216119,-0.29923509957382416,0.3447031402036551,0.9645170005424438,-0.14657666936349628,-0.20523271157733203
101.0,-0.016560349656816582,-0.6852142916166213,-0.6720688871950222,0.9832980040457262,0.6388593060084544,0.02338024027980798,0.06238698645791143,-0.42241443048081406,0.5263959349451447,0.9806208013896984,-0.4878477231868862,-0.29339883165002034
102.0,0.499974962251627,0.8678338558278536,-0.4937276097343552,0.8660398588526305,-0.49685450453725405,-0.8696166094239463,0.4699344959398167,0.596371039455791,-0.7406818119638527,0.8740901361568152,-0.7444867143009183,-0.22109877735586284
103.0,0.517196975543146,0.3583581344563869,-0.1592432086084806,0.8334060199260667,-0.1862251632283213,0.3766120292331197,0.45502446385897377,0.19827900873500084,-0.6249989490677983,0.8173246977962288,-0.43475072129054115,-0.16303657802212596
104.0,0.0965572384561969,0.3612395190929159,-0.26224762542229635,0.9809501268428208,0.1634967539139663,0.16267284693067938,0.03538059781096844,-0.20518493939408713,0.378523661494063,0.9658466237615945,-0.5744498014081161,0.2765665550682194
105.0,0.2357200095083067,0.04770860150342382,-0.8568234556892703,0.9199314200973381,-0.45550055014385926,-0.27256863879326243,0.4212415633400765,0.028088338794992403,-0.09919862351302952,0.8942688513362792,-0.5269107516949774,0.3617782932005766
106.0,0.14367155324968958,0.3581888659233655,-0.5305592642725496,0.9079887440261503,-0.14681218675911195,0.1417856814528416,0.4961456278801671,-0.6439713275857258,-0.03057241004358386,0.847832659976802,0.013393846170097617,-0.6527181083694855
107.0,0.9977155281842279,0.31675008062225285,0.5731574363713561,-0.05966682571862729,0.19675348716288069,-0.23788972414205356,0.9982037969801772,0.09378765161276637,0.192394374003044,-0.04742578608989246,0.011942606289692542,0.2569953594258839
108.0,0.9996041970042113,0.22492168111606256,0.23284473990764382,-0.02059568182549608,-0.37343994010434245,0.5381620996373307,0.9891791460199636,-0.10675614799838554,0.19156151380851807,0.019282297636325083,0.08059723555822487,-0.15664897883517226
109.0,0.9993071271553733,0.08714622335593308,0.3462136124041816,-0.03456381123542076,-0.03035111641189131,0.3006055992353781,0.9981253092079673,-0.05319080120698888,0.44005214123313446,-0.023048413783594124,0.19812186106731552,0.2710099709282022
110.0,0.9957000667809472,-0.03070494963369655,-0.0018752303026934591,-0.08711786520876055,0.4396188753853114,-0.0677816205950572,0.9956684016772851,0.029401284415627074,0.6321320527178812,-0.08405396912454703,-0.10571552242749985,-0.14886128938693766
111.0,0.9788359478526469,-0.0117282990182625,-0.146257122874257,0.07411147995267121,0.3320645745153506,-0.6793205944089471,0.9810347004966926,0.06720468602611451,0.15041308833701061,0.04934631360584122,-0.5068999397486854,0.29524042917219795
112.0,0.9807325613660661,-0.4755728854270681,-0.0832981964398154,0.09458229735599445,-0.3433951522983315,-0.01618240554111311,0.9736182047855142,0.5163916465192139,0.2503399297500344,0.08836434685062065,-0.20292206901705764,0.25694317321376114
113.0,0.9994325466769133,-0.25647348817046445,0.4226439381767886,-0.03189776104473805,0.13696603285299971,0.3067968087514247,0.9995395432046605,0.23708198905661138,0.15325529574020486,-0.024068825290596722,-0.21060201131979422,0.4228971301606968
114.0,0.9966773268961733,0.02875857490479855,0.1948464828853988,-0.0030722493900473824,0.4364054233786898,0.5584101368454328,0.9970771446315188,-0.001994131046504699,0.603873617421778,-0.01598305660522516,-0.06487714828093301,-0.2298852860372898
115.0,0.9986758350745546,-0.3017983721845425,0.5695607074989943,0.002443181019036223,0.022362500874691882,0.45672266225800484,0.9979461948621435,0.2114411562506531,0.0880147068386508,0.007641334553026093,0.11448493195712499,0.43732066952730825
116.0,0.9928952148579417,-0.2908959225376812,0.6609709181131941,-0.11846682993568233,-0.04516509927052639,-0.30042313192724324,0.9939280141365299,0.060661163241009376,-0.35492138020259945,-0.09551978466005345,0.20344384067865123,0.07192803150303567
117.0,0.9964111602503978,0.31233120343080406,0.8812187006606309,-0.07686651553876944,-0.07924955823405948,-0.3702338191564464,0.9952227210791458,-0.25209997705086873,0.1679713730550843,-0.06751554461149942,0.4384692027377435,0.00799082169838939
